Rea5	0.00
10	0.00
15	8.67
20	8.63
25	8.66
30	8.64
35	8.60
40	8.63
45	8.61
50	8.57
55	8.56
60	8.58
65	8.56
70	8.54
75	8.54
80	8.55
85	8.52
90	8.57
95	8.54
100	8.54
105	8.53
110	8.58
115	8.51
120	8.49
125	8.51
130	8.49
135	8.53
140	8.49
145	8.54
150	8.51
155	8.53
160	8.48
165	8.48
170	8.46
175	8.48
180	8.51
185	8.54
190	8.46
195	8.49
200	8.45
205	8.45
210	8.45
215	8.47
220	8.44
225	8.46
230	8.48
235	8.52
240	8.43
245	8.42
250	8.44
255	8.42
260	8.42
265	8.43
270	8.46
275	8.42
280	8.47
285	8.42
290	8.40
295	8.42
300	8.40
305	8.40
310	8.41
315	8.45
320	8.42
325	8.40
330	8.40
335	8.40
340	8.38
345	8.37
350	8.38
355	8.39
360	8.41
365	8.40
370	8.41
375	8.36
380	8.44
385	8.36
390	8.37
395	8.36
400	8.38
405	8.38
410	8.35
415	8.38
420	8.42
425	8.40
430	8.39
435	8.40
440	8.35
445	8.34
450	8.42
455	8.39
460	8.33
465	8.37
470	8.34
475	8.33
480	8.38
485	8.40
490	8.39
495	8.37
500	8.36
505	8.35
510	8.33
515	8.32
520	8.31
525	8.32
530	8.31
535	8.34
540	8.35
545	8.30
550	8.34
555	8.29
560	8.30
565	8.30
570	8.30
575	8.37
580	8.30
585	8.38
590	8.30
595	8.30
600	8.28
605	8.30
610	8.30
615	8.29
620	8.28
625	8.31
630	8.28
635	8.34
640	8.28
645	8.29
650	8.28
655	8.27
660	8.27
665	8.29
670	8.34
675	8.29
680	8.27
685	8.26
690	8.27
695	8.24
700	8.27
705	8.25
710	8.30
715	8.25
720	8.34
725	8.30
730	8.25
735	8.25
740	8.26
745	8.24
750	8.25
755	8.30
760	8.26
765	8.27
770	8.28
775	8.24
780	8.22
785	8.24
790	8.22
795	8.26
800	8.23
805	8.27
810	8.26
815	8.22
820	8.29
825	8.22
830	8.24
835	8.21
840	8.24
845	8.25
850	8.21
855	8.22
860	8.22
865	8.21
870	8.23
875	8.23
880	8.22
885	8.21
890	8.25
