Ready

5	0.00
10	9.56
15	9.50
20	9.56
25	9.49
30	9.57
35	9.49
40	9.45
45	9.45
50	9.43
55	9.45
60	9.44
65	9.40
70	9.45
75	9.42
80	9.39
85	9.40
90	9.45
95	9.43
100	9.45
105	9.41
110	9.38
115	9.36
120	9.37
125	9.34
130	9.41
135	9.34
140	9.36
145	9.33
150	9.32
155	9.34
160	9.32
165	9.32
170	9.35
175	9.30
180	9.28
185	9.35
190	9.33
195	9.31
200	9.27
205	9.31
210	9.36
215	9.27
220	9.26
225	9.26
230	9.25
235	9.30
240	9.25
245	9.24
250	9.31
255	9.26
260	9.24
265	9.22
270	9.22
275	9.21
280	9.19
285	9.27
290	9.19
295	9.19
300	9.21
305	9.23
310	9.26
315	9.19
320	9.17
325	9.17
330	9.17
335	9.16
340	9.17
345	9.16
350	9.21
355	9.19
360	9.19
365	9.15
370	9.19
375	9.14
380	9.12
385	9.14
390	9.18
395	9.13
400	9.14
405	9.15
410	9.15
415	9.13
420	9.11
425	9.09
430	9.11
435	9.10
440	9.10
445	9.09
450	9.10
455	9.12
460	9.12
465	9.08
470	9.15
475	9.08
480	9.12
485	9.07
490	9.11
495	9.08
500	9.06
505	9.07
510	9.11
515	9.03
520	9.04
525	9.06
530	9.10
535	9.07
540	9.02
545	9.05
550	9.07
555	9.05
560	9.02
565	9.01
570	9.07
575	9.00
580	9.09
585	9.00
590	9.08
595	9.01
600	9.00
605	9.03
610	9.01
615	8.99
620	8.98
625	8.99
630	9.03
635	9.01
640	9.02
645	9.02
650	8.97
655	8.99
660	8.98
665	8.95
670	9.02
675	8.95
680	8.96
685	8.95
690	9.01
695	8.96
700	9.03
705	8.96
710	8.99
715	8.95
720	8.93
725	8.96
730	8.97
735	8.94
740	8.93
745	8.98
750	8.97
755	8.93
760	8.96
765	8.96
770	8.99
775	8.91
780	8.94
785	8.91
790	8.96
795	8.98
800	8.96
805	8.95
810	8.94
815	8.89
820	9.00
825	8.93
830	8.94
835	8.90
840	8.91
845	8.89
850	8.96
855	8.87
860	8.88
865	8.87
870	8.92
875	8.93
880	8.92
885	8.87
890	8.93
895	8.87
900	8.85
905	8.86
910	8.89
915	8.83
920	8.84
925	8.90
930	8.91
935	8.83
940	8.93
945	8.85
950	8.83
955	8.82
960	8.83
965	8.83
970	8.83
975	8.82
980	8.81
985	8.82
990	8.88
995	8.84
1000	8.86
1005	8.80
1010	8.82
1015	8.79
1020	8.82
1025	8.80
1030	8.79
1035	8.83
1040	8.82
1045	8.82
1050	8.77
1055	8.79
1060	8.83
1065	8.76
1070	8.84
1075	8.78
1080	8.78
1085	8.78
1090	8.81
1095	8.78
1100	8.75
1105	8.77
1110	8.76
1115	8.78
1120	8.81
1125	8.77
1130	8.76
1135	8.75
1140	8.78
1145	8.78
1150	8.75
1155	8.75
1160	8.74
1165	8.73
1170	8.80
1175	8.73
1180	8.79
1185	8.72
1190	8.77
1195	8.77
1200	8.73
1205	8.74
1210	8.75
1215	8.71
1220	8.80
1225	8.71
1230	8.80
1235	8.70
1240	8.80
1245	8.71
1250	8.75
1255	8.71
1260	8.70
1265	8.69
1270	8.75
1275	8.70
1280	8.73
1285	8.70
1290	8.71
1295	8.69
1300	8.75
1305	8.68
1310	8.77
1315	8.67
1320	8.69
1325	8.69
1330	8.75
1335	8.71
1340	8.69
1345	8.67
1350	8.66
1355	8.67
1360	8.71
1365	8.68
1370	8.66
1375	8.68
1380	8.73
1385	8.67
1390	8.65
1395	8.66
1400	8.64
1405	8.69
1410	8.69
1415	8.70
1420	8.70
1425	8.67
1430	8.66
1435	8.66
1440	8.65
1445	8.65
1450	8.63
1455	8.64
1460	8.62
1465	8.69
1470	8.68
1475	8.67
1480	8.69
1485	8.64
1490	8.67
1495	8.63
1500	8.61
1505	8.62
1510	8.70
1515	8.67
1520	8.66
1525	8.63
1530	8.65
1535	8.65
1540	8.68
1545	8.61
1550	8.61
1555	8.61
1560	8.61
1565	8.66
1570	8.60
1575	8.63
1580	8.63
1585	8.60
1590	8.64
1595	8.60
1600	8.62
1605	8.61
1610	8.63
1615	8.62
1620	8.59
1625	8.61
1630	8.66
1635	8.60
1640	8.60
1645	8.59
1650	8.61
1655	8.58
1660	8.62
1665	8.61
1670	8.62
1675	8.60
1680	8.59
1685	8.57
1690	8.57
1695	8.56
1700	8.58
1705	8.57
1710	8.57
1715	8.59
1720	8.64
1725	8.59
1730	8.58
1735	8.57
1740	8.55
1745	8.58
1750	8.55
1755	8.55
1760	8.61
1765	8.56
1770	8.63
1775	8.56
1780	8.63
1785	8.54
1790	8.60
1795	8.54
1800	8.54
1805	8.54
1810	8.60
1815	8.54
1820	8.55
1825	8.56
1830	8.62
1835	8.54
1840	8.58
1845	8.54
1850	8.57
1855	8.58
1860	8.57
1865	8.56
1870	8.59
1875	8.56
1880	8.54
1885	8.52
1890	8.59
1895	8.54
1900	8.57
1905	8.54
1910	8.53
1915	8.54
1920	8.53
1925	8.55
1930	8.53
1935	8.53
1940	8.58
1945	8.52
1950	8.53
1955	8.54
1960	8.57
1965	8.54
1970	8.55
1975	8.53
1980	8.52
1985	8.51
1990	8.56
1995	8.50
2000	8.51
2005	8.52
2010	8.55
2015	8.52
2020	8.59
2025	8.53
2030	8.55
2035	8.53
2040	8.49
2045	8.54
2050	8.54
2055	8.58
2060	8.54
2065	8.50
2070	8.56
2075	8.52
2080	8.55
2085	8.50
2090	8.48
2095	8.52
2100	8.50
2105	8.53
2110	8.52
2115	8.50
2120	8.51
2125	8.49
2130	8.47
2135	8.48
2140	8.54
2145	8.49
2150	8.54
2155	8.54
2160	8.49
2165	8.50
2170	8.53
2175	8.48
2180	8.47
2185	8.47
2190	8.51
2195	8.48
2200	8.51
2205	8.53
2210	8.54
2215	8.50
2220	8.46
2225	8.47
2230	8.51
2235	8.47
2240	8.47
2245	8.47
2250	8.51
2255	8.47
2260	8.54
2265	8.48
2270	8.46
2275	8.45
2280	8.46
2285	8.46
2290	8.46
2295	8.45
2300	8.48
2305	8.45
2310	8.48
2315	8.48
2320	8.46
2325	8.49
2330	8.45
2335	8.45
2340	8.47
2345	8.46
2350	8.47
2355	8.45
2360	8.47
2365	8.49
2370	8.44
2375	8.46
2380	8.45
2385	8.43
2390	8.47
2395	8.43
2400	8.51
2405	8.43
2410	8.48
2415	8.48
2420	8.43
2425	8.43
2430	8.44
2435	8.44
2440	8.46
2445	8.43
2450	8.50
2455	8.43
2460	8.46
2465	8.44
2470	8.43
2475	8.42
2480	8.43
2485	8.43
2490	8.44
2495	8.43
2500	8.49
2505	8.44
2510	8.46
2515	8.45
2520	8.41
2525	8.43
2530	8.44
2535	8.42
2540	8.46
2545	8.42
2550	8.43
2555	8.45
2560	8.42
2565	8.45
2570	8.43
2575	8.41
2580	8.45
2585	8.40
2590	8.44
2595	8.43
2600	8.42
2605	8.44
2610	8.44
2615	8.43
2620	8.41
2625	8.40
2630	8.43
2635	8.41
2640	8.43
2645	8.44
2650	8.42
2655	8.44
2660	8.41
2665	8.41
2670	8.40
2675	8.42
2680	8.42
2685	8.41
2690	8.40
2695	8.49
2700	8.42
2705	8.43
2710	8.40
2715	8.40
2720	8.39
2725	8.39
2730	8.41
2735	8.39
2740	8.41
2745	8.47
2750	8.42
2755	8.42
2760	8.38
2765	8.40
2770	8.39
2775	8.39
2780	8.42
2785	8.39
2790	8.39
2795	8.49
2800	8.42
2805	8.39
2810	8.39
2815	8.39
2820	8.38
2825	8.39
2830	8.41
2835	8.39
2840	8.39
2845	8.44
2850	8.40
2855	8.40
2860	8.37
2865	8.39
2870	8.40
2875	8.39
2880	8.39
2885	8.40
2890	8.38
2895	8.43
2900	8.40
2905	8.38
2910	8.37
2915	8.38
2920	8.38
2925	8.38
2930	8.37
2935	8.38
2940	8.43
2945	8.40
2950	8.40
2955	8.36
2960	8.38
2965	8.36
2970	8.39
2975	8.37
2980	8.37
2985	8.39
2990	8.37
2995	8.42
3000	8.38
3005	8.37
3010	8.38
3015	8.36
3020	8.38
3025	8.36
3030	8.36
3035	8.39
3040	8.43
3045	8.40
3050	8.37
3055	8.34
3060	8.41
3065	8.36
3070	8.37
3075	8.37
3080	8.34
3085	8.40
3090	8.40
3095	8.40
3100	8.35
